timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1249412,248173574,3,1375352,397380498,2,1206216,185554697,3,1452220,631962745
60,2,1250864,234534543,3,1359380,394533834,2,1214004,195260260,3,1481656,642127215
120,2,1242020,259237585,3,1369148,406644688,2,1208328,137015483,3,1474444,640888382
180,2,1273040,248836710,3,1377068,414103207,2,1202520,162126004,3,1461508,609839387
240,2,1278320,267343699,3,1394360,405033982,2,1213608,155848993,3,1453192,596008165
300,2,1293896,244882166,3,1359908,423870304,2,1212948,186387288,3,1477216,602375472
360,2,1255748,225168720,3,1420892,460025698,2,1231032,140234964,3,1461508,630122782
420,2,1259840,241778704,3,1386836,424193218,2,1234200,176995987,3,1447252,601595979
480,2,1260896,260412488,3,1418120,408885927,2,1245552,176316114,3,1502428,608693615
540,2,1263140,243146864,3,1426096,425282226,2,1228524,190401771,3,1445008,592626692
600,2,1281092,244064837,3,1387156,370531103,2,1226280,159033538,3,1439200,659426002
