timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1213064,735850868,10,1185488,650287059,10,1234480,719401011,10,1205656,667195411
60,10,1214384,702589679,10,1187468,710338970,10,1235404,784909045,10,1206184,550788983
120,10,1216232,712646880,10,1189976,653756446,10,1233292,706952884,10,1209748,693964841
180,10,1214252,650275258,10,1192748,725904666,10,1234876,763135800,10,1209220,637091653
240,10,1216364,690296298,10,1190768,682208755,10,1236328,806694936,10,1208560,601529270
300,10,1216100,663087236,10,1190372,652656258,10,1236064,730737030,10,1210540,683463834
360,10,1221380,766567879,10,1191428,682557955,10,1236856,748594916,10,1210276,605049758
420,10,1218212,735209627,10,1191956,665827904,10,1236856,750037391,10,1210936,630363812
480,10,1217948,742418142,10,1194464,688401178,10,1238044,742617035,10,1210672,624930441
540,10,1219400,711558520,10,1193936,658497249,10,1237252,760485563,10,1210804,670965791
600,10,1218476,708395113,10,1194860,690613610,10,1238572,756104327,10,1212124,635904843
