timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1275500,77390911,10,1288536,80717296,10,1256924,73429989,10,1267192,73739490
60,10,1365408,105929919,10,1397112,144282240,10,1353964,108183738,10,1334904,112435071
120,10,1468040,119621781,10,1480056,134762085,10,1446224,116210519,10,1383872,101507366
180,10,1507984,111300301,10,1531604,130390716,10,1481032,114887609,10,1445068,120891360
240,10,1531940,138077452,10,1576492,152268866,10,1488156,124980673,10,1503628,169634558
300,10,1564756,146383306,10,1598328,158870423,10,1536436,166194543,10,1553648,193511526
360,10,1598988,122054413,10,1627360,194788265,10,1590628,199885799,10,1591780,194244001
420,10,1612380,182411573,10,1650328,222239001,10,1606096,145118522,10,1612956,229730895
480,10,1674188,245070866,10,1665004,206747129,10,1623880,186239638,10,1632408,214490944
540,10,1690504,215261614,10,1686116,269769758,10,1652012,206191837,10,1627128,258841879
600,10,1698444,218079822,10,1708864,267640485,10,1655696,211324786,10,1643460,293736959
