timestamp,ppgcc-m02,ppgcc-m02 pod amount,ppgcc-m03,ppgcc-m03 pod amount,ppgcc-m04,ppgcc-m04 pod amount
0,1030124,2,1035060,2,996268,2
60,1141796,6,1037996,0,998712,0
120,1093432,2,1115852,2,1076460,2
180,1138840,2,1138448,2,1084248,2
240,1122572,2,1147292,2,1083720,2
300,1181972,2,1129548,2,1113288,2
