timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1081776,1456964275,5,1093832,1204172994,5,1077432,1172656520,5,1076424,813478569
60,5,1080456,1472277484,5,1097264,1192172250,5,1079148,1162482359,5,1079988,837817711
120,4,1055112,1487044044,6,1100696,1209683631,5,1086496,1220698011,5,1085136,868197296
180,3,1043100,1192939447,6,1117064,1303569410,6,1080952,1130956082,5,1089492,1243534116
240,4,1054184,1141868145,5,1096604,1191347130,6,1095340,1271485979,5,1090512,1200996283
300,3,1049036,1180212108,5,1101224,1171870490,6,1091248,1187760746,6,1102988,1216147794
360,3,1049696,1172280550,5,1097396,1157113433,6,1088344,1168264110,6,1102988,1218608647
420,4,1058012,1214960349,5,1099244,1126374456,5,1081876,1224657128,6,1100644,1194285740
480,3,1042172,1147044231,6,1108220,1315811560,5,1080028,1161955598,6,1103548,1189895748
540,4,1061048,1188300464,5,1090796,1338552788,6,1084120,1119444660,5,1086520,1169365388
600,3,1052996,1247052483,5,1092512,1066400218,6,1088560,1298555561,6,1104340,1241794368
