timestamp,ppgcc-m02,ppgcc-m02 pod amount,ppgcc-m03,ppgcc-m03 pod amount,ppgcc-m04,ppgcc-m04 pod amount
0,218140,2,364972,2,244508,2
60,319972,2,485112,2,369324,2
120,318852,2,487072,2,373524,2
180,319128,2,482756,2,371900,2
240,321888,2,487776,2,372648,2
300,318416,2,486624,2,374260,2
360,320208,2,484812,2,374460,2
420,323108,2,489412,2,374284,2
480,324060,2,489688,2,381152,2
540,324996,2,495688,2,378232,2
600,325216,2,491880,2,382240,2
660,314932,2,466976,2,361276,2
