timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1142536,111143627,10,1162092,124923392,10,1148604,142968501,10,1149464,121020149
60,10,1152040,199375965,10,1170144,199367463,10,1158108,220185106,10,1156724,199410066
120,8,1132240,454204157,16,1236012,468172601,8,1134216,372344566,8,1137956,378994743
180,13,1185964,493442126,9,1159584,480640852,9,1146756,489054090,9,1142312,500669932
240,9,1151908,578043441,11,1189812,579739845,10,1163388,568861571,10,1166732,642870349
300,11,1176328,730742049,10,1179592,630145537,10,1172628,691784848,9,1155908,652659956
360,13,1196788,808488995,9,1173916,687325353,9,1157844,773141758,9,1153928,748890200
420,11,1182056,841188746,9,1171152,779435466,10,1170912,793893960,10,1173200,796337702
480,13,1203572,885210491,9,1173396,895157322,10,1173156,840048800,8,1151660,897721879
540,9,1166212,994220141,9,1180328,963844122,9,1165764,901166032,13,1210004,964215368
600,8,1149976,977190215,11,1204600,1087669333,9,1162992,971649087,12,1193828,936974805
