timestamp,ppgcc-m02,ppgcc-m02 pod amount,ppgcc-m03,ppgcc-m03 pod amount,ppgcc-m04,ppgcc-m04 pod amount
0,310468,2,255312,2,255336,2
60,443336,2,418332,2,406772,2
120,573868,2,482188,2,528496,2
180,568320,2,507272,2,564428,2
240,581744,2,522452,2,544468,2
300,564052,2,518960,2,555536,2
360,576436,2,505012,2,553240,2
420,573880,2,497308,2,570016,2
480,570400,2,520712,2,577456,2
540,583600,2,513404,2,541224,2
