timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1313480,322062789,3,1355888,454935612,2,1361804,384719528,3,1333088,331274117
60,2,1296980,318335005,3,1450136,478879040,2,1333292,371642892,3,1341800,315255378
120,3,1262000,378828323,3,1211228,569494325,2,1270592,451648828,2,1332560,355931332
180,2,1192568,435945283,2,1229972,384776845,2,1258976,505560829,4,1279628,496119197
240,2,1205372,443834079,3,1220864,484441303,3,1322336,560620122,2,1320944,348909635
300,3,1314932,385450959,2,1272212,369721910,2,1247096,468334190,3,1323188,572540318
360,4,1338560,423931320,2,1226144,438054334,2,1239968,363652080,2,1291640,486764787
420,1,1260020,385374157,3,1198952,423120218,2,1192052,574426080,4,1348436,491452507
480,2,1223588,373625919,3,1221656,493506396,3,1222412,440245955,2,1360316,578199815
540,3,1319024,381664996,3,1377152,423801720,2,1243928,386645902,2,1329824,488743477
600,2,1251440,376918740,3,1268120,466093264,3,1301084,414600871,2,1340648,500991871
