timestamp,ppgcc-m02,ppgcc-m02 pod amount,ppgcc-m03,ppgcc-m03 pod amount,ppgcc-m04,ppgcc-m04 pod amount
0,1276176,2,1060252,2,1105272,2
60,1024980,6,1044544,0,1033068,0
120,1608496,2,963348,2,935724,2
