timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1096540,158913435,10,1082308,160750378,10,1101084,141523964,10,1095012,200878720
60,10,1107892,305981769,10,1091152,357413461,10,1112304,295023536,10,1105308,366237519
120,11,1129540,491350159,9,1086268,536620092,11,1130256,464020901,9,1094880,509603277
180,11,1134556,674904582,8,1076368,580238026,12,1149528,645229363,9,1100688,676048911
240,11,1140628,865792381,8,1082044,706106048,12,1156524,824046994,9,1105572,752468469
300,10,1128748,962038775,9,1099072,844373505,12,1162596,996694742,9,1112172,891491765
360,10,1130332,975051346,10,1120984,1131401375,11,1147284,1065857036,9,1114020,943417848
420,10,1133632,1068309353,9,1109896,1212163396,11,1151244,1093947282,10,1135272,1185895725
480,11,1148284,1184763989,8,1097092,1245378692,11,1154676,1204589708,10,1136592,1386019612
540,12,1168480,1285721024,8,1096036,1266246789,11,1158900,1352797178,9,1125768,1404051971
600,13,1188544,1499245862,8,1099732,1324535373,11,1160088,1382191819,8,1113756,1502534569
