timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1255992,55301005,5,1218588,55139362,5,1271576,77779920,5,1269656,58326213
60,5,1306812,70985356,5,1285116,77348448,5,1341536,75475616,5,1310972,59812949
120,3,1243320,156909170,3,1202748,210966476,11,1393144,421819878,3,1235864,145987109
180,4,1276980,238359464,5,1322480,319969076,6,1239044,202257505,5,1356796,259598340
240,5,1333608,288376863,7,1300296,354108024,4,1276296,298698786,4,1363264,218587651
300,5,1293244,286509808,5,1275696,242302325,5,1351140,277037282,5,1409556,264372480
360,5,1392772,309930907,5,1299192,221662271,5,1354032,307801407,5,1353432,300891275
420,5,1294060,342681204,5,1303020,305737619,5,1422672,288293705,5,1344732,341935058
480,4,1275712,246538106,6,1405404,340877831,5,1392820,334989804,5,1297740,230725766
540,4,1319404,250951611,8,1424944,393837400,4,1350580,317259700,4,1288404,257606825
600,5,1402384,381009833,4,1367128,341672871,4,1339096,316962043,7,1330980,340512613
