timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1151520,28852803,3,1188876,31813148,2,1154004,27008277,3,1244740,55509139
60,2,1151916,28392397,3,1206828,48203174,2,1179744,42293954,3,1268368,48020814
120,2,1179240,47027315,3,1234944,53658696,2,1190700,33817560,3,1282228,56141579
180,2,1206300,47367213,3,1257120,53419118,2,1201128,36615690,3,1294504,71955577
240,2,1220820,40453003,3,1268736,59160439,2,1219608,45352202,3,1299256,77324533
300,2,1216860,43790247,3,1295796,72363476,2,1223304,46380181,3,1304272,82326041
360,2,1223460,50618478,3,1314276,70275891,2,1224888,32970560,3,1333444,101172116
420,2,1233888,53789834,3,1331040,71743634,2,1235448,53000966,3,1340572,101000366
480,2,1251180,55105344,3,1334076,81315675,2,1236504,46783240,3,1345324,111812025
540,2,1264512,61214909,3,1332492,77176602,2,1256040,49619757,3,1360504,126095868
600,2,1263456,66162755,3,1338696,71287278,2,1264092,62096570,3,1377136,135764891
