timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1397128,401446507,3,1468472,557098068,2,1357160,244889763,3,1598724,798097273
60,2,1374952,336941934,3,1472960,532713143,2,1373264,241877591,3,1609184,858564724
120,2,1335352,303442048,3,1482992,542906919,2,1385804,228827597,3,1635272,859521157
180,2,1358452,333224235,3,1502132,520060179,2,1374320,236285981,3,1602536,856469198
240,2,1376140,308600243,3,1490516,535871636,2,1390820,240436860,3,1591184,863047787
300,2,1381684,348752122,3,1492072,514373409,2,1375112,215320694,3,1566468,869213558
360,2,1393960,380210601,3,1491412,517959834,2,1364552,203853984,3,1579272,844723815
420,2,1376800,392108542,3,1481776,514042449,2,1363892,212676807,3,1594980,817743513
480,2,1376272,362741682,3,1484152,533180949,2,1378544,208685111,3,1589700,821746880
540,2,1390000,342650195,3,1509232,567335656,2,1377620,198734899,3,1569108,834817533
600,2,1373500,351199112,3,1475968,535822538,2,1370228,213639847,3,1596300,854495791
