timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,4,1460840,202614213,5,1504696,289196615,4,1416380,221499752,4,1357568,202583381
60,4,1413804,203586550,5,1552504,277312031,4,1427864,217689352,4,1397168,201298393
120,4,1413804,206474689,5,1527980,292053104,4,1471952,233181552,4,1383440,188029647
180,4,1425552,204030062,5,1547252,298070685,4,1414796,237050748,4,1393868,188477085
240,4,1426872,208435805,5,1543292,286020399,4,1438160,233262464,4,1374728,182166455
300,4,1424364,189045640,5,1541972,289979290,4,1450700,237940834,4,1395584,195940552
360,4,1423580,212102753,5,1552024,315590206,4,1429976,215824586,4,1426868,187269947
420,4,1422260,195578819,5,1539616,283090078,4,1438820,231132976,4,1424888,199352227
480,4,1493892,212430641,5,1511236,289885925,4,1449248,232590937,4,1408124,192928652
540,4,1432116,200672349,5,1541200,314807577,4,1484360,218764758,4,1371032,175924931
600,4,1448616,215941094,5,1523116,289671848,4,1448984,233410564,4,1405352,213673434
