timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1260704,78631707,5,1222648,63486767,5,1206108,48181378,5,1242752,75636544
60,5,1304660,65952056,5,1287724,78755675,5,1269072,74999447,5,1285652,75074070
120,5,1359572,98876184,5,1302772,95323777,5,1305768,95854384,5,1310996,88258247
180,5,1359572,94123895,5,1327456,111760453,5,1336128,115776450,5,1321424,118550182
240,5,1379636,126333037,5,1367584,136976494,5,1364772,141668097,5,1336208,132275619
300,5,1410656,165141995,5,1381972,150109633,5,1442916,197932493,5,1337660,122971224
360,5,1444712,169011429,5,1383160,158362201,5,1476048,206597872,5,1352576,158992301
420,5,1439960,186321046,5,1418668,192437967,5,1475256,192137622,5,1387160,209206845
480,5,1460288,183932103,5,1443616,211508276,5,1492896,241225228,5,1378184,220669245
540,5,1462928,190770067,5,1469092,258457310,5,1487548,268729372,5,1392044,225347376
600,5,1481012,239637715,5,1447576,230162383,5,1492828,318720272,5,1416068,248620906
