20_40_constant_normal_memory,kse-GreedyLB,66.42,151,28798,18262
20_40_constant_normal_memory,kse-RefineLB,96.39,1,28794,18199
20_40_constant_normal_cpu,kube-scheduler,104.14,0,28795,18210
20_40_constant_normal_cpu,kse-GreedyLB,148.84,141,28798,18272
20_40_constant_normal_cpu,kse-RefineLB,86.12,3,28799,18204
20_40_ramp_exponential_memory,kube-scheduler,44.53,0,2474,0
20_40_ramp_exponential_memory,kse-GreedyLB,96.38,87,2509,60
20_40_ramp_exponential_memory,kse-RefineLB,72.89,0,2471,0
20_40_ramp_exponential_cpu,kube-scheduler,69.87,0,2475,0
20_40_ramp_exponential_cpu,kse-GreedyLB,76.92,152,2556,127
20_40_ramp_exponential_cpu,kse-RefineLB,151.96,26,2470,5
20_40_ramp_normal_memory,kube-scheduler,48.39,0,2480,0
20_40_ramp_normal_memory,kse-GreedyLB,114.37,108,2522,80
20_40_ramp_normal_memory,kse-RefineLB,42.43,0,2473,0
20_40_ramp_normal_cpu,kube-scheduler,36.44,0,2473,0
20_40_ramp_normal_cpu,kse-GreedyLB,92.81,89,2516,60
20_40_ramp_normal_cpu,kse-RefineLB,37.44,8,0,0
