timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1288672,135885159,10,1262380,144520969,10,1279940,142364647,10,1229208,100671341
60,10,1401796,232002433,10,1355176,202977512,10,1392272,226282066,10,1348272,206849314
120,10,1480468,277092369,10,1460380,321735981,10,1499060,332391244,10,1442520,266797185
180,10,1536964,359697740,10,1525456,375397679,10,1558724,376233203,10,1512216,339270004
240,10,1587916,443351299,10,1563208,421912305,10,1581164,477194700,10,1541916,412125700
300,10,1606396,479719828,10,1592512,502023769,10,1627364,550148603,10,1588908,474823376
360,10,1655500,583258776,10,1636732,624410180,10,1657724,574448256,10,1615308,592327989
420,10,1696024,674264386,10,1648216,637074444,10,1687160,696325618,10,1643028,613342256
480,10,1684672,738101814,10,1679368,735384389,10,1687292,741510325,10,1659660,676786103
540,10,1742752,793350969,10,1711180,773890164,10,1714088,778303246,10,1675368,728203277
600,10,1728892,842877256,10,1719496,819939253,10,1795400,896822727,10,1713648,801507980
