timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1691780,540006040,10,1663804,563377606,10,1690560,547624886,10,1662348,487668842
60,10,1709600,471796954,10,1678440,586943438,10,1707360,602987141,10,1675812,495043406
120,10,1718660,536960449,10,1679096,545505555,10,1700892,562847159,10,1665780,442153693
180,10,1730228,565956503,10,1686884,491951589,10,1665516,543915825,10,1687060,478828736
240,10,1684676,519290654,10,1700928,529542372,10,1686768,526247721,10,1686140,503756381
300,10,1700648,513459382,10,1716372,537321425,10,1726632,532646849,10,1691552,485884794
360,10,1708436,496791274,10,1678224,509739261,10,1698524,525743618,10,1695644,507837308
420,10,1712348,491642738,10,1661436,544085055,10,1737164,554842398,10,1680352,449397371
480,10,1709180,456205281,10,1690080,496339929,10,1688720,567061042,10,1691572,495188585
540,10,1686872,463430408,10,1689684,510718899,10,1722776,579423395,10,1686424,487183648
600,10,1690964,485794074,10,1704072,531651624,10,1702580,552132540,10,1699360,498464769
