timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1244180,57068416,10,1279644,90316947,10,1256984,57069873,10,1236112,46957811
60,10,1314388,86417334,10,1319004,72284300,10,1314580,83925456,10,1308708,97599170
120,9,1478140,491784375,3,1287724,358283180,3,1254292,149258173,3,1327560,183334945
180,16,1424984,673819547,11,1394376,466269194,2,1171528,225066987,5,1257468,286508949
240,6,1330144,336770206,7,1380592,390564375,4,1275940,288097391,6,1357416,329059007
300,8,1378844,453321842,6,1371648,248321697,9,1341976,455876700,12,1427716,471958765
360,6,1455168,380097895,4,1310244,350588811,5,1284348,434595189,8,1381684,411631000
420,7,1410428,515788154,7,1319208,395820932,7,1391596,342249352,10,1340836,560539885
480,9,1441720,515555205,6,1409368,441955831,3,1342296,295778463,10,1521728,497602487
540,9,1529820,452635772,8,1478820,402492763,7,1385840,396895137,6,1404864,432676323
600,10,1503160,490994163,7,1433560,362093131,7,1456992,386579513,7,1388416,323804431
