timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1221268,51393710,3,1265564,70403399,2,1195080,48674934,3,1258524,68738860
60,2,1228660,49348520,3,1297772,86548274,2,1194288,42618069,3,1290600,121725958
120,1,1252420,162268629,1,1234280,111682573,6,1347708,297515252,2,1268028,229420884
180,2,1301524,216032451,2,1266356,185930237,3,1270444,117575105,3,1294048,204108337
240,1,1260472,200862870,2,1285496,152303025,3,1326940,257729240,4,1308172,260015745
300,1,1276840,233135385,3,1299620,283081672,3,1289936,244855416,3,1351200,180773800
360,1,1292812,255817224,2,1350836,253392380,3,1324652,289895869,4,1315956,268381473
420,1,1302712,323349539,3,1366016,298356802,3,1299836,245802430,3,1354764,258345382
480,1,1308652,304583837,2,1357172,271495106,3,1317260,233303092,4,1398852,307802463
540,1,1326604,339108930,3,1409576,346770288,3,1323992,220642865,3,1379236,321833554
600,1,1332676,383441999,2,1345556,229651866,3,1355144,265730578,4,1418440,258010862
