timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,4,1455480,256498149,5,1534708,350131433,5,1439960,199709627,4,1496096,409424303
60,4,1467228,326138838,5,1533520,369502595,5,1457576,248149203,4,1517096,452992921
120,4,1437396,218727147,5,1524940,288948893,5,1430780,222325127,4,1528600,475660681
180,4,1473564,281108167,5,1528240,291102107,5,1430780,207931091,4,1521472,400809413
240,4,1474448,265589524,5,1526656,302275335,5,1449260,227506611,4,1452304,337977338
300,4,1454252,245900853,5,1524016,286000702,5,1449260,174037695,4,1516720,342931966
360,4,1427984,252165822,5,1567576,348256810,5,1430780,190677673,4,1503256,392697070
420,4,1443296,222678956,5,1534972,298482357,5,1453840,216421076,4,1514376,437420486
480,4,1447256,234048382,5,1529664,287422394,5,1448428,177122106,4,1501572,345694754
540,4,1445144,356236758,5,1539168,414405538,5,1457800,286292809,4,1476624,525227440
600,4,1445408,216460590,5,1542600,276505568,5,1485652,183773338,4,1482432,345498603
