timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1538620,461444454,5,1517628,547465927,5,1486304,382268759,5,1548660,722141869
60,5,1526080,437157224,5,1536088,590788481,5,1490528,393490218,5,1563180,661398120
120,8,1652088,646593730,5,1555748,591885085,5,1498184,342377177,2,1372704,625967965
180,7,1573556,533238464,5,1552976,505344812,6,1578148,409602110,2,1372308,618043913
240,7,1593884,474111367,5,1527236,606145186,6,1560432,378560305,2,1361484,553770163
300,7,1580024,482011414,4,1450544,489422156,7,1661032,546382841,2,1357392,585305920
360,7,1580024,461595347,4,1452260,398256400,7,1648216,552720262,2,1406496,618223993
420,7,1600880,431139257,4,1454900,451502014,7,1648876,538639056,2,1403988,613637923
480,7,1612628,462503433,4,1452524,477252731,7,1648216,504405485,2,1355676,588506417
540,7,1636124,452715253,4,1460444,497322466,7,1632508,516694452,2,1360428,588184963
600,7,1613024,523608403,4,1439456,434659675,7,1665772,523491841,2,1383660,574282307
