timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1158056,46809073,3,1207272,46141542,2,1200472,41211712,3,1230892,41398271
60,2,1177724,49695168,3,1246212,61314043,2,1216444,37762785,3,1236832,48351092
120,2,1178252,49695995,3,1273536,68672282,2,1224760,53673133,3,1257028,60569770
180,2,1176668,51975601,3,1301388,66884312,2,1258552,82867375,3,1285276,80822463
240,2,1184456,60030916,3,1309968,96274252,2,1274788,81316413,3,1306924,69859902
300,2,1195412,70455385,3,1331616,113770519,2,1291156,104416128,3,1322236,62581774
360,2,1224848,93987677,3,1351020,141705382,2,1299736,91489728,3,1326592,73525224
420,2,1239104,86350177,3,1339404,127033625,2,1304884,124915561,3,1325404,95196026
480,2,1229732,74451747,3,1348380,150655717,2,1302244,128029077,3,1325404,123735158
540,2,1248344,109256746,3,1354056,157401731,2,1308316,144732709,3,1330156,105169699
600,2,1241348,117898301,3,1342704,144930748,2,1308844,142006516,3,1350220,148821860
