timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1234732,38249178,3,1315372,73550210,2,1212716,49652506,3,1288752,78464400
60,2,1243972,58769921,3,1337812,92778294,2,1248092,85872035,3,1308948,71082124
120,4,1285156,190600493,2,1334908,176431314,2,1263536,129993568,2,1312908,169088643
180,2,1271296,152637120,2,1287784,195342597,4,1398176,248805655,2,1317132,222878788
240,4,1332808,256289577,2,1302964,181733528,2,1303004,297974283,2,1320432,176003041
300,2,1278292,164122617,3,1337020,238402762,2,1312772,295009942,3,1325352,254731946
360,4,1303372,302720835,2,1357744,215341319,2,1320692,324355180,2,1356768,247976962
420,2,1284760,271993522,3,1331872,311827009,2,1311980,250784157,3,1412340,279422850
480,1,1280272,283704937,3,1377940,372987633,4,1410584,292295211,2,1381188,234892122
540,2,1298488,326681035,2,1327516,264032524,3,1417052,310033163,3,1404684,308812028
600,1,1307728,264743109,3,1423612,358375309,3,1372172,276276891,3,1431744,331122693
