timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1141488,40889536,3,1219956,58323399,2,1142260,28623007,3,1221080,61816307
60,2,1151388,33369679,3,1229856,55468495,2,1167736,40199860,3,1240352,63393712
120,2,1184916,56551828,3,1281336,77700574,2,1179220,38953978,3,1258040,74550318
180,2,1204056,60410568,3,1276980,61447916,2,1232020,65123149,3,1280084,94160076
240,2,1226496,64707651,3,1307604,98598476,2,1226608,35189105,3,1302656,110858848
300,2,1225044,71451621,3,1311828,93598544,2,1227796,53976863,3,1313348,141105860
360,2,1232040,78230656,3,1316580,108013122,2,1244692,57644558,3,1324436,146871536
420,2,1241808,87900441,3,1324764,119063873,2,1253404,50328906,3,1328660,172986474
480,2,1227156,76476163,3,1329648,119318005,2,1269376,67448308,3,1365752,211025448
540,2,1231512,101361809,3,1342452,134490506,2,1265416,69303911,3,1376708,212901572
600,2,1238772,118569792,3,1352220,153394482,2,1256044,76197271,3,1389776,211575253
