timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1119760,106199685,5,1141816,108039354,5,1122512,95791301,5,1136480,138137424
60,5,1191436,185578885,5,1220884,231453696,5,1170560,133868680,5,1193504,236040804
120,5,1232488,234318064,5,1270516,302522239,5,1214516,209656034,5,1239176,350731101
180,5,1265620,305810625,5,1317904,373126439,5,1246460,235830520,5,1280228,465840575
240,5,1303372,340100481,5,1364632,496644948,5,1284872,313998605,5,1314284,527160999
300,5,1361188,441516375,5,1378492,491542228,5,1316552,335433238,5,1350188,700125119
360,5,1375444,502966359,5,1397104,617435701,5,1329224,401135249,5,1389392,718402282
420,5,1411744,574624933,5,1430632,642834538,5,1364072,458198612,5,1411964,866605490
480,5,1413988,629933786,5,1452940,768229415,5,1372916,498799574,5,1446416,908369982
540,5,1415704,634378737,5,1499668,849899677,5,1427696,552134479,5,1466876,992510933
600,5,1430356,714898958,5,1514716,918382589,5,1418852,586268832,5,1480472,1053870532
