timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1116836,195733494,10,1125280,205118337,10,1101084,195949654,10,1109920,177132956
60,10,1120400,369630383,10,1133200,402092371,10,1111380,354639946,10,1115728,316781375
120,10,1126208,511600789,9,1122640,475579376,10,1115340,490652519,11,1137508,569350946
180,10,1130036,674210782,10,1137820,590296934,10,1120224,643955555,10,1128268,734597055
240,10,1136372,828050935,11,1163956,835128897,10,1122072,735506696,9,1116916,758095250
300,10,1139672,960234292,10,1153132,1015780986,11,1138704,994124407,9,1118104,772131524
360,10,1142444,1088365659,10,1152736,1056154364,10,1130652,1120381534,10,1139620,927448194
420,10,1146140,1192825518,10,1156300,1105972507,9,1118244,1067520430,11,1160476,1302081916
480,10,1149044,1285163822,10,1160128,1295462680,10,1136328,1094775956,10,1147408,1401336119
540,10,1156832,1414209468,10,1161976,1329681526,11,1159824,1386748042,9,1128928,1380366362
600,10,1161320,1522010523,10,1165276,1432674622,11,1160484,1552884729,9,1132624,1245750226
