timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1196680,43170005,3,1249312,43638028,2,1151100,28855135,3,1198052,43494975
60,2,1213048,36718741,3,1268188,42090531,2,1172352,42460875,3,1238972,72386102
120,2,1217668,130771803,3,1279408,98536696,3,1190568,116396636,2,1209932,185725769
180,2,1215952,185882187,3,1296832,141515427,3,1193472,125845327,2,1201484,102971878
240,2,1196020,128881759,2,1286800,219991631,3,1278876,161680809,3,1178252,175062876
300,2,1203692,128006824,2,1298944,184703653,3,1242708,247429060,3,1239236,173979791
360,3,1241048,173945562,2,1339600,110438288,2,1272408,159549162,3,1240556,148357149
420,2,1212932,175922598,2,1247992,190988069,3,1259736,163211307,3,1287548,253429587
480,1,1224020,180219879,3,1237696,206319811,3,1278084,215798413,2,1247684,339744435
540,2,1263488,197420873,3,1298020,203460186,2,1273860,208306435,3,1232504,195134573
600,2,1299260,262844734,3,1337092,221876003,3,1233204,241586318,2,1256924,149542947
