timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1537472,484052567,5,1544172,566043284,5,1469664,350941387,5,1602228,685612231
60,5,1524840,432480823,5,1561728,605716984,5,1483732,383166726,5,1613248,634124762
120,5,1526292,421208650,5,1548000,516858376,5,1512448,389182498,5,1632432,681470419
180,5,1534212,409464517,5,1553676,539444661,5,1521820,360610845,5,1566696,681198216
240,5,1545744,468144659,5,1596444,553626402,5,1505716,354634938,5,1569468,646275975
300,5,1538748,461490438,5,1563596,608978587,5,1518892,368225025,5,1565904,611861323
360,5,1535316,466812967,5,1548812,566674363,5,1512820,349630352,5,1590192,639161593
420,5,1526868,424230632,5,1561220,546691078,5,1515328,380624998,5,1627284,681685594
480,5,1534524,444015581,5,1550396,539745723,5,1541168,388890533,5,1584996,665698943
540,5,1542444,460412511,5,1542608,530664230,5,1506584,367840849,5,1621164,662604291
600,5,1529904,451299954,5,1530464,523049526,5,1483880,371906072,5,1610868,682871079
