timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1213160,46636983,3,1277692,49287599,2,1195188,44637642,3,1239896,54761326
60,2,1230980,46791974,3,1313068,56853017,2,1204032,36664349,3,1274084,58923636
120,2,1258436,57330486,3,1345276,75627057,2,1236108,49119976,3,1289000,75554488
180,2,1268468,66968507,3,1360588,68655286,2,1234920,40838352,3,1304840,86297668
240,2,1274936,58964328,3,1401112,94832631,2,1244952,52128794,3,1329524,114564003
300,2,1279160,49642763,3,1410616,93121987,2,1260132,59454128,3,1336916,146365875
360,2,1301600,81015059,3,1416028,98023792,2,1276104,75204892,3,1339160,132240460
420,2,1300544,76679290,3,1427644,117587830,2,1283100,60765393,3,1362260,170767387
480,2,1308860,102359879,3,1419724,110961333,2,1279536,74485582,3,1372292,183017292
540,2,1302524,82804261,3,1424080,108632843,2,1274256,81578287,3,1388000,215127205
600,2,1300412,95500023,3,1425796,140270363,2,1280856,61186651,3,1397240,240657782
