timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1224400,55679822,3,1262908,51538194,2,1171784,40923435,3,1195544,45238190
60,2,1248820,42620879,3,1277032,48954574,2,1176932,31971305,3,1243988,72891742
120,2,1244728,53317494,3,1309900,68704607,2,1211648,50433740,3,1284644,93533955
180,2,1258192,59602613,3,1317028,65817735,2,1220228,40489956,3,1308932,101597961
240,2,1272976,59930597,3,1331152,82670599,2,1231976,44890051,3,1311308,115829505
300,2,1288816,77610300,3,1380520,102427828,2,1245044,42415701,3,1330844,133257897
360,2,1284592,77081856,3,1378540,80437270,2,1252964,76342421,3,1334276,168910874
420,2,1281160,62931650,3,1407448,138073098,2,1271312,65417941,3,1353944,159108756
480,2,1287496,101745855,3,1399264,132653353,2,1271972,69613262,3,1371764,168644829
540,2,1280236,86682252,3,1420912,136332373,2,1263128,65071350,3,1385492,222837621
600,2,1292380,106512915,3,1422760,157560319,2,1263524,93368496,3,1389980,193372715
