timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1122736,1114257581,10,1122840,1268860111,10,1126740,1021849353,10,1121112,1331092123
60,10,1129732,1153632735,10,1131288,1343977293,10,1130436,1022076994,10,1121772,1238268578
120,6,1141100,1228740647,5,1117164,1435032919,6,1135452,1137527889,6,1114116,1266918203
180,10,1137932,1339840643,11,1141584,1168531816,9,1113540,1240353216,10,1119968,1298232373
240,8,1124204,1310576706,8,1179204,1129977546,7,1138352,1208283428,6,1121156,1341489401
300,9,1118396,1205742742,9,1117032,1234141767,9,1142312,1241239053,10,1140296,1360477357
360,6,1100180,1233391242,6,1117296,1207238868,7,1124624,1153797255,9,1157588,1400791834
420,8,1136348,1065273534,10,1137992,1264121763,9,1126604,1309590711,10,1131864,1311531816
480,8,1120772,1280172803,8,1159244,1086503247,9,1144720,1374979055,6,1105224,1277683582
540,6,1146824,1214497935,8,1125980,1185710886,8,1143136,1307997107,9,1143308,1304513298
600,9,1123856,1301535938,8,1124444,1116432352,8,1121620,1312900503,9,1135784,1309054171
