timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1037420,432796872,5,1011764,405447202,5,1026228,452020580,5,1067940,102547558
60,5,1451240,892837150,5,1452776,792988122,5,1341972,426574487,5,1228320,239332346
120,4,1318580,636281723,5,1481156,878372558,5,1372728,458413890,6,1430412,612354290
180,4,1321484,548398594,5,1481024,853390545,5,1383420,480758505,6,1470540,693765049
240,4,1361348,496603015,5,1473104,891390194,5,1436088,497516134,6,1490472,668993802
300,4,1331912,505422802,5,1487360,846641199,5,1425792,504386597,6,1522944,698064538
360,5,1529252,879564975,5,1518908,877033721,5,1416024,443944171,5,1326000,298481583
420,4,1360688,653185125,5,1494884,850547285,5,1415496,443060741,6,1494696,691428571
480,4,1361216,544224797,5,1510856,851189538,5,1442292,481215029,6,1522284,727667146
540,4,1360820,531783838,5,1563260,889150806,5,1446120,499988638,6,1507104,605377066
600,4,1348940,541294015,5,1525244,847413383,5,1442160,517494423,6,1542876,683224691
