timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1691236,544927115,10,1665756,527693340,10,1688020,604308899,10,1678688,487244242
60,10,1701512,527400816,10,1679764,552542178,10,1661956,587533536,10,1698184,491687230
120,10,1626316,904431751,10,1695212,977426395,10,1637000,876065626,10,1685576,998329054
180,10,1718160,946208613,10,1640180,940777987,10,1720708,833928192,10,1684112,834457430
240,10,1701032,913378014,10,1634112,950335359,10,1690600,905515549,10,1637528,911824121
300,10,1688960,826851805,10,1720056,931483389,10,1667712,868415222,10,1670948,808420028
360,10,1653476,760842937,10,1648228,943217023,10,1707576,866893247,10,1688484,966929411
420,10,1706684,931105757,10,1656136,909193497,10,1730932,967896766,10,1626440,812604381
480,10,1675428,886595292,10,1712236,832553349,10,1699812,951537180,10,1674184,874388088
540,10,1616656,762127398,10,1629040,1085473167,10,1669744,965455821,10,1737524,964286629
600,10,1678320,981921694,10,1677428,965841712,10,1651808,907960981,10,1652828,1044890485
