timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1516948,449773543,5,1529108,572307833,5,1483636,400889851,5,1539524,674799003
60,5,1520844,462689118,5,1510512,529788096,5,1480000,389255246,5,1591020,715835770
120,5,1527268,448155359,5,1536252,559688887,5,1514452,373259252,5,1590096,677663118
180,5,1516312,422805549,5,1535328,550742162,5,1482112,394035522,5,1595904,678135117
240,5,1564416,453683753,5,1559032,598908356,5,1473664,393484240,5,1596168,610274071
300,5,1528776,446197375,5,1520640,579852764,5,1483828,343927535,5,1638860,687225588
360,5,1499208,416810660,6,1598636,582465239,5,1486732,372079902,4,1546328,737601201
420,5,1521780,435470198,6,1618408,585144035,5,1487172,372948970,4,1510160,646446285
480,5,1513068,452704686,5,1517276,601360039,6,1591640,473553280,4,1507256,591203377
540,5,1524420,486637218,5,1499456,482933903,6,1584248,471462573,4,1516100,615943138
600,5,1545144,464908114,5,1510280,419029399,6,1548980,487340146,4,1519532,672008667
