timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1286388,94373293,10,1231376,45112949,10,1256088,56920130,10,1222560,44450015
60,10,1300512,52162415,10,1343964,124064947,10,1279588,62752312,10,1297384,103156703
120,11,1418480,156650861,8,1263380,89327417,11,1383752,146419339,9,1295224,83221928
180,9,1432460,158709513,8,1363412,142023083,10,1392732,137932466,11,1365436,160457589
240,8,1403816,173886397,10,1398848,110982005,10,1434048,97912485,10,1467608,146124796
300,3,1367516,117500073,12,1553668,256806950,12,1508148,170124434,9,1438040,160461488
360,4,1267592,172701650,9,1343044,347104236,12,1646120,224788006,9,1483448,143539097
420,8,1493820,279414072,4,1145308,135153400,13,1710920,195067589,11,1578112,206359369
480,8,1448372,202500781,5,1232032,125445655,13,1751156,194681282,13,1692696,278827627
540,8,1505264,107241397,8,1435048,205275513,13,1782604,222890927,10,1558324,261118927
600,9,1611380,186462374,9,1595848,242810907,12,1755360,277558393,6,1464472,167580651
