timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1385048,131648524,10,1393068,127262793,10,1323892,71919992,10,1345812,104421263
60,10,1453700,99896354,10,1487956,126801876,10,1418844,115761612,10,1475464,140964161
120,10,1476912,104385266,10,1556044,127046009,10,1521624,155945146,10,1492848,120545856
180,10,1534208,167466665,10,1588840,137345253,10,1529532,117023422,10,1526780,151959057
240,10,1576376,154650356,10,1621924,164141822,10,1589248,154910882,10,1583940,164798513
300,10,1596000,150565256,10,1670316,183413116,10,1648644,180580642,10,1617628,178968847
360,10,1632316,146898464,10,1687000,215402845,10,1694496,174629603,10,1614816,244731209
420,10,1661848,180014697,10,1714772,236681423,10,1697136,187749943,10,1662240,237886584
480,10,1699704,223534785,10,1711024,241746067,10,1704464,196172770,10,1677980,271548798
540,10,1687692,223003122,10,1727920,279858478,10,1711056,222830605,10,1701820,290601639
600,10,1703400,228883650,10,1727724,296195670,10,1713348,232781489,10,1710004,311950825
