timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1468908,442522121,5,1485524,582415513,5,1472992,583070489,5,1450628,479822431
60,5,1474188,471351638,5,1452524,500942683,5,1489348,622409716,5,1470164,476517780
120,5,1441176,693834086,5,1440444,754615185,5,1420148,710749562,5,1364684,690653874
180,4,1459272,707974670,5,1443216,750960435,6,1416692,775064030,5,1461704,601670107
240,5,1463892,617070291,5,1425868,710780599,5,1471400,688800675,5,1441132,714115947
300,4,1459404,609360679,6,1411268,673480657,5,1448840,737049284,5,1427596,693388874
360,5,1431660,602784571,5,1458504,792554916,4,1471148,762936677,6,1478920,642496758
420,5,1478388,484492962,5,1432644,690183969,5,1463156,799871383,5,1438668,625770665
480,6,1447148,705036648,5,1478088,812487982,5,1457104,707213815,4,1439556,721696446
540,6,1429568,631138176,5,1431564,742226801,4,1472020,635028480,5,1477592,700446936
600,5,1474292,682735310,5,1453344,751385311,5,1469528,564642766,5,1466992,734503560
