timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1714644,493409023,10,1722792,605103528,10,1696924,419551467,10,1762416,629289606
60,10,1749724,515445393,10,1749324,559697397,10,1722208,509511785,10,1753968,562001652
120,10,1741144,478867888,10,1786240,579790894,10,1743064,476262152,10,1751068,568491336
180,10,1736128,451746274,10,1764328,560113789,10,1730656,475407161,10,1760176,578054048
240,10,1736260,455146223,10,1777588,597994008,10,1770916,498182812,10,1742092,543489436
300,10,1761076,520346251,10,1768612,534447215,10,1777648,449226912,10,1754500,569139101
360,10,1764112,493058788,10,1772444,608431232,10,1752172,443714923,10,1782352,561937795
420,10,1773088,489064353,10,1794488,576773045,10,1752436,452812038,10,1796872,585947177
480,10,1737052,474316876,10,1770200,573598721,10,1756132,442144294,10,1786272,622810749
540,10,1801996,491420035,10,1776800,548468499,10,1761280,462482843,10,1747464,564773089
600,10,1766356,490030259,10,1763732,507846877,10,1776592,466602555,10,1796420,594284045
