timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1169352,35021517,5,1244468,67279009,5,1251680,71905126,5,1180568,35807159
60,5,1223736,65825944,5,1284068,60568597,5,1259996,45197733,5,1238252,82597425
120,5,1297788,77206511,5,1305584,59177369,5,1324808,71582246,5,1285904,68042836
180,5,1335276,77088334,5,1315484,82802923,5,1332728,81743865,5,1291580,61280263
240,5,1337256,77953862,5,1332644,74803142,5,1368896,109975954,5,1316000,79646381
300,5,1347684,106860255,5,1339244,78780615,5,1384076,103456881,5,1329860,86315090
360,5,1360092,82801506,5,1359176,105296014,5,1396220,111530079,5,1365236,119547797
420,5,1376592,102068230,5,1378448,126739393,5,1411268,125045150,5,1383188,103862077
480,5,1397712,127338566,5,1381484,141526103,5,1412060,114042063,5,1377644,118171853
540,5,1409196,96064959,5,1400756,140934848,5,1459712,198484320,5,1397048,131375407
600,5,1408932,109478405,5,1411316,173291039,5,1451792,171993430,5,1401800,131273793
