timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1495184,1017359498,5,1682736,1258796466,5,1448524,823523533,5,1600436,1359213204
60,5,1505744,960081182,5,1664916,1218014171,5,1457632,779297503,5,1688612,1452440804
120,5,1566992,974424060,5,1656732,1256139184,5,1488256,802209500,5,1690064,1402130894
180,5,1539932,972908574,5,1697388,1220335040,5,1498816,810335142,5,1677920,1399621025
240,5,1565672,996974930,5,1707552,1235357260,5,1509904,730569196,5,1654292,1398479910
300,5,1545212,978114181,5,1668480,1172577064,5,1488916,745173126,5,1688480,1447203560
360,5,1505612,971237729,5,1701084,1194943355,5,1493008,815209371,5,1699964,1422703273
420,5,1560920,989613965,5,1669008,1250741480,5,1517824,780351018,5,1734680,1413171897
480,5,1567916,908230607,5,1695408,1247858580,5,1501456,792210237,5,1672244,1464444715
540,5,1583492,961973454,5,1673892,1213659914,5,1509112,789073968,5,1728608,1478163991
600,5,1556828,994782214,5,1679964,1197067037,5,1499608,780947376,5,1713956,1413381823
