timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1718528,1185750770,10,1689420,1088612630,10,1709944,1205940604,10,1688280,1088200780
60,10,1720508,1180228455,10,1697604,1098756439,10,1741492,1191846711,10,1687356,1009873326
120,10,1742420,1114041975,10,1733112,1088396611,10,1778848,1184013246,10,1714812,1095229185
180,10,1769480,1148365008,10,1725588,1142212175,10,1736740,1128439937,10,1746624,1071992366
240,10,1775552,1103317057,10,1753968,1164896026,10,1781092,1112104023,10,1736064,1065197805
300,10,1802612,1146224758,10,1724268,1137443522,10,1792972,1168292347,10,1673364,1036982449
360,10,1826108,1185530677,10,1752780,1093794754,10,1784656,1138196787,10,1713360,1028590795
420,10,1790072,1149850910,10,1738656,1099562509,10,1834288,1128294935,10,1741872,1053005148
480,10,1798520,1182409214,10,1760040,1086549910,10,1803584,1171628757,10,1786884,1031647398
540,10,1810928,1214348675,10,1772316,1129873214,10,1778504,1086291409,10,1765764,1015824003
600,10,1802744,1165107840,10,1771788,1099505995,10,1789856,1149216074,10,1719036,977646720
