timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1523720,991932984,5,1535028,1104034036,5,1581388,1276023329,5,1517948,1033961355
60,5,1541936,1012000593,5,1528164,1069311901,5,1617952,1282996779,5,1571804,1050397208
120,5,1549724,979894939,5,1519188,1049240245,5,1646200,1261230592,5,1561376,1029639978
180,5,1577180,1019410025,5,1565916,1069103770,5,1641844,1222243725,5,1517552,1044718415
240,5,1563584,988466012,5,1540176,1068636108,5,1672732,1260587717,5,1564676,1027333945
300,5,1582724,987751593,5,1567236,1058781675,5,1629964,1291885205,5,1542632,1012539256
360,5,1552628,951180538,5,1557732,1036269290,5,1642768,1250310363,5,1554248,1091505782
420,5,1580216,1046273635,5,1569480,1103582162,5,1666792,1238043197,5,1531016,994661858
480,5,1565960,975341520,5,1587828,1100559626,5,1618348,1222812177,5,1573256,1092820129
540,5,1588136,995851516,5,1595352,1063204940,5,1610824,1276853040,5,1550816,1070326067
600,5,1566356,981300336,5,1608420,1100084547,5,1620724,1290396784,5,1537484,998203975
