timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1727644,989990116,10,1750684,1164209176,10,1659180,955251688,10,1778688,1295334314
60,10,1782688,1018865492,10,1776820,1195924981,10,1752108,933842603,10,1843580,1225738482
120,10,1627324,1243991276,10,1611720,1218605985,10,1621660,1099827702,10,1604924,1282035946
180,10,1613596,1224627311,10,1556960,1249419014,10,1554704,1074904043,10,1700096,1291017435
240,9,1559080,1217553738,11,1617680,1219212915,10,1619252,1063701164,10,1648748,1344315991
300,10,1503508,1290103160,10,1521056,1218471758,10,1532132,1204554056,10,1606508,1258373855
360,10,1468396,1148942521,10,1702908,1281380597,10,1608032,1126959441,10,1594100,1326815534
420,10,1585440,1206866655,11,1628460,1244641384,10,1517348,1086504432,9,1649012,1275565419
480,10,1493832,1137672480,10,1715316,1326244596,10,1589816,1222877800,10,1455632,1165093360
540,10,1535808,1173680089,9,1632176,1440407461,11,1546388,1249176503,10,1537076,1032053843
600,10,1539108,1173189091,10,1625840,1378979438,10,1619252,1185327159,10,1562908,1191464518
