timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1095428,68004556,5,1121844,91601967,5,1086896,66888332,5,1099768,114748743
60,5,1162880,149912444,5,1192992,164123151,5,1154876,127341120,5,1151116,226770292
120,5,1165180,314966318,5,1177680,301154049,5,1107092,283492436,5,1227940,409999404
180,5,1143796,448061435,5,1142172,332381369,5,1120160,363123496,5,1105456,534785240
240,5,1157048,661467856,5,1188108,404221021,5,1122296,446332629,5,1213420,390616552
300,4,1218904,468974966,5,1224408,586592225,5,1215224,461346981,6,1237444,594337958
360,5,1169008,491771197,5,1216620,520394249,5,1155764,718263536,5,1241932,627089771
420,5,1185376,732140966,5,1171608,609581134,5,1242588,529593339,5,1227128,817373927
480,5,1228936,870584960,5,1208436,561098846,4,1267580,712334232,6,1310156,799644440
540,4,1236592,914524926,6,1205968,702001721,5,1311140,757829966,5,1314380,809455905
600,4,1339156,899740470,6,1254016,605860578,5,1272728,920770427,5,1294448,991908377
