timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1360956,549707448,5,1420788,716277399,5,1292900,401516042,5,1414104,833410221
60,5,1370592,575243958,5,1412736,707712576,5,1350848,411067770,5,1438392,805984753
120,5,1382076,527318314,5,1411944,689753328,5,1335800,463293968,5,1462680,781360115
180,5,1405968,516203134,5,1436232,634140216,5,1349000,472169294,5,1500564,888185465
240,5,1426956,547047210,5,1455900,721097551,6,1446548,576872320,4,1365792,665492051
300,5,1419696,559307374,5,1463952,711683506,6,1502648,617848547,4,1375560,619337633
360,5,1429464,584797151,5,1512132,711177087,6,1484828,591357280,4,1357212,620196916
420,5,1398180,532239088,5,1486920,699666424,6,1494200,638232574,4,1396680,659548327
480,5,1406364,533185946,5,1495632,741452637,6,1498292,658799167,4,1361304,571136148
540,5,1429332,580840631,5,1500648,734901697,6,1484036,618662042,4,1373712,606033788
600,5,1429992,604286645,5,1477812,662875011,6,1516640,646905379,4,1375956,575328285
