timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1197628,96936699,10,1222668,104925333,10,1179732,82444931,10,1207068,119633081
60,10,1286728,172157496,10,1312296,191791899,10,1266324,181116110,10,1305672,210096167
120,10,1367116,234190122,10,1389252,275243880,10,1384464,265122906,10,1393452,310208584
180,10,1434304,315705230,10,1473600,360990110,10,1449540,311247663,10,1478988,403887859
240,10,1515220,419904570,10,1528116,426168485,10,1496664,349903920,10,1543668,447608089
300,10,1568944,459125769,10,1590684,489893111,10,1553028,439810981,10,1595544,524640902
360,10,1620160,516210893,10,1675824,623399023,10,1601076,441162104,10,1649268,648211108
420,10,1645504,605310984,10,1701696,661540226,10,1653216,558603169,10,1702332,684836924
480,10,1688932,642992780,10,1744200,799460722,10,1667604,570726816,10,1740084,743255131
540,10,1724044,710597841,10,1766772,813052947,10,1723176,676355045,10,1775328,827573293
600,10,1716652,746103845,10,1787232,903936754,10,1745748,720788940,10,1800144,921244614
