timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1223236,62554077,5,1227128,63513715,5,1262640,66679003,5,1236420,53486634
60,5,1270888,64927825,5,1256828,51730479,5,1324020,66596880,5,1308492,73011588
120,5,1272868,223230038,5,1301048,232751896,5,1272936,244575778,5,1301760,242088147
180,5,1266268,263931529,5,1336444,265041123,5,1309896,224947641,5,1343200,274448990
240,5,1339132,236870195,5,1248804,242788255,5,1328640,255230851,5,1356532,206524341
300,5,1356688,289772843,5,1253556,218165558,5,1347288,286219708,5,1326292,262148948
360,5,1352548,196417512,5,1329720,324419601,5,1348096,297414150,5,1342132,164861045
420,5,1406584,330628186,5,1301208,305468815,5,1356084,232808255,5,1375000,309508719
480,5,1258484,312046155,4,1329984,330042626,5,1359648,360654717,6,1421572,387414230
540,5,1349168,362201857,5,1309392,339459513,5,1357668,322296129,5,1397432,370401216
600,5,1364416,385050776,5,1359024,335475357,5,1330020,348362817,5,1335144,320807549
