timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1247272,59127478,3,1287124,59447014,2,1211396,53871472,3,1256940,57937179
60,2,1261660,60657401,3,1325404,62980356,2,1246904,68117884,3,1287168,59309792
120,2,1268920,71604241,3,1351936,108226322,2,1262744,79837115,3,1290732,68129109
180,2,1290172,100338953,3,1352728,118894407,2,1300892,101126696,3,1310004,85589180
240,2,1300600,96462395,3,1381768,153113269,2,1298120,131331104,3,1315416,98369526
300,2,1306144,127657679,3,1395892,193428443,2,1310264,148472864,3,1332576,108727596
360,2,1337032,161709854,3,1388368,181744715,2,1296932,177917992,3,1350792,153663156
420,2,1347856,171229543,3,1436812,269966588,2,1305116,155679146,3,1360428,153368077
480,2,1330696,181073285,3,1427044,217994254,2,1340624,227172074,3,1372572,190401454
540,2,1328848,205591163,3,1445260,277196270,2,1325708,220698027,3,1376268,200958071
600,2,1331620,192025739,3,1494232,351527364,2,1327424,265359741,3,1374156,183099496
