timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1282576,397755419,3,1442308,693378323,2,1374600,527734803,3,1333544,389415247
60,2,1313068,401988130,3,1456828,661739125,2,1367208,521182396,3,1341596,472566380
120,1,1169980,457058828,5,1396528,729884437,2,1308996,599179113,2,1355588,520817853
180,3,1323496,541916134,2,1307092,637125198,3,1272584,627217668,2,1398356,526656109
240,3,1307656,506687843,3,1338904,591090524,2,1390196,571371574,2,1332620,570654988
300,3,1358212,561261575,2,1284388,501563905,2,1300832,688985822,3,1415648,498932321
360,2,1341976,539059303,4,1264456,569446672,2,1339904,609983094,2,1404296,576632475
420,2,1334584,602266364,3,1341148,558527852,3,1298456,632441589,2,1427924,541678559
480,2,1304224,468235873,2,1344184,615536086,3,1402736,509237129,3,1437296,590951239
540,4,1262776,576737597,2,1294148,505910649,2,1411712,597732586,2,1357040,585730511
600,2,1320088,544707225,3,1301936,575298976,3,1367756,706264151,2,1376972,505449707
