timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1181704,34460461,5,1250148,69944779,5,1213912,46636474,5,1217372,49817150
60,5,1275028,88973404,5,1312320,72044841,5,1249156,53529691,5,1253672,58538167
120,11,1293476,362161500,3,1269552,144509111,3,1161320,229489197,3,1192952,202249256
180,6,1330856,275819184,4,1246716,204468672,5,1235240,185769187,5,1202192,199109236
240,5,1243340,301400692,5,1278924,272332420,5,1226768,250331724,5,1227044,225005155
300,5,1291916,218614217,5,1254252,317947714,5,1273496,218264486,5,1200440,305816645
360,5,1300628,278150942,5,1226796,297508273,5,1196020,260124739,5,1348816,222540130
420,6,1273872,297962070,5,1280788,256335051,6,1266628,308230602,3,1233184,283375165
480,5,1301756,273101581,4,1238416,319910460,4,1224556,240644478,7,1248028,359023103
540,5,1286840,218481043,5,1286860,264680254,5,1254388,266598088,5,1254632,256235420
600,4,1295156,349045463,5,1254220,389787702,5,1273324,352300492,6,1309940,355218881
