timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1233488,63900463,5,1225412,66577722,5,1233284,66948874,5,1236416,71931140
60,5,1331168,97972527,5,1289300,90113942,5,1264700,64277197,5,1293968,85100531
120,5,1362452,62552852,5,1336952,108617993,5,1323176,98978983,5,1321424,122604951
180,5,1390172,99903862,5,1350944,95196636,5,1385348,111177025,5,1375940,159075409
240,5,1429904,144209655,5,1377740,129332603,5,1397492,82738554,5,1378052,177283282
300,5,1421720,142771533,5,1402160,173090672,5,1397624,111284394,5,1399040,184728170
360,5,1428056,155570167,5,1422752,209561638,5,1413728,132029840,5,1418708,210160718
420,5,1444028,166047031,5,1430276,207670575,5,1433132,136020758,5,1444316,272288090
480,5,1459604,199730442,5,1484000,233529276,5,1432340,162749176,5,1462928,272471874
540,5,1479800,216684553,5,1493372,254048449,5,1448312,168300200,5,1494740,318231459
600,5,1493976,232654305,5,1503800,290212994,5,1482500,188254459,5,1491640,300999241
