timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1118916,29701866,3,1200156,45756398,2,1150180,30287069,3,1201760,46049544
60,2,1152840,48907133,3,1242132,61785008,2,1172224,41109009,3,1242548,61567603
120,1,1154160,74909053,1,1236456,187776790,0,1158232,118589966,0,1196084,153161391
180,1,1158252,56518024,5,1308792,108670816,2,1247728,97631006,2,1235948,92799263
240,0,1186104,173032007,0,1126712,222579062,2,1257496,92818699,0,1242152,111886723
300,4,1254084,150772955,2,1232840,125044241,0,1188856,96459379,2,1228424,106244497
360,2,1355104,240800085,1,1186244,151102143,0,1169716,126489895,0,1246376,170644770
420,1,1240980,237911097,1,1220828,172008614,3,1285744,111858874,3,1278320,132443732
480,1,1180524,190664834,1,1213436,225302567,1,1260928,181920843,0,1227368,170747664
540,1,1172340,157731196,3,1314416,195056745,3,1308580,144459084,3,1250996,92793936
600,1,1186860,171460240,1,1261220,244179213,1,1229908,170316301,1,1308284,183442796
