20_40_constant_normal_memory,kse-GreedyLB,50.59,152,7477,7477
20_40_constant_normal_memory,kse-RefineLB,26.21,0,6000,6000
20_40_constant_normal_cpu,kube-scheduler,7.59,0,6000,6000
20_40_constant_normal_cpu,kse-GreedyLB,77.71,146,7342,7342
20_40_constant_normal_cpu,kse-RefineLB,82.26,42,6307,6307
20_40_ramp_exponential_memory,kube-scheduler,11.98,0,252,252
20_40_ramp_exponential_memory,kse-GreedyLB,44.52,83,353,353
20_40_ramp_exponential_memory,kse-RefineLB,19.45,0,252,252
20_40_ramp_exponential_cpu,kube-scheduler,75.8,0,2467,0
20_40_ramp_exponential_cpu,kse-GreedyLB,124.31,149,2408,111
20_40_ramp_exponential_cpu,kse-RefineLB,116.72,27,2333,24
20_40_ramp_normal_memory,kube-scheduler,59.25,0,2386,9
20_40_ramp_normal_memory,kse-GreedyLB,83.37,88,2423,85
20_40_ramp_normal_memory,kse-RefineLB,47.57,0,2413,6
20_40_ramp_normal_cpu,kube-scheduler,44.65,0,2285,22
20_40_ramp_normal_cpu,kse-GreedyLB,111.43,150,2517,161
20_40_ramp_normal_cpu,kse-RefineLB,128.63,31,2302,36
