timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1354552,396815040,3,1531192,539745456,2,1314464,221800198,3,1530204,785278361
60,2,1315744,343204076,3,1513240,556705167,2,1312088,211523483,3,1578252,845071480
120,1,1313104,414603100,3,1460172,713375837,3,1356440,375190729,3,1393980,796612364
180,1,1320628,750466046,3,1487892,621418582,3,1494512,397537345,3,1425132,332104365
240,2,1386496,615317639,2,1365924,786693728,3,1418032,430794805,3,1372068,337458664
300,1,1413688,845449307,2,1281972,480249108,2,1349788,464796819,5,1428988,364261540
360,1,1361680,706047666,2,1349424,460312627,4,1346224,657211673,3,1429588,426596099
420,1,1400092,729735406,3,1334508,528963144,3,1374752,473123221,3,1364776,509397535
480,2,1441672,769972551,2,1355100,551625191,3,1345184,498228776,3,1358572,371945333
540,1,1393756,775426645,2,1364076,513928654,4,1381060,487588984,3,1399492,366563457
600,1,1403524,725867486,2,1335960,570242275,3,1345948,398901882,4,1412428,416240882
