timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1155728,610760951,10,1180516,711965251,10,1165768,621813768,10,1168212,734676737
60,10,1160348,649087598,10,1186984,775184943,10,1164580,597829548,10,1167684,759224878
120,2,1163252,625897766,5,1184872,741269560,3,1172500,616844029,4,1172568,769020520
180,8,1160816,805726846,5,1183948,814616909,3,1169232,738157470,2,1172484,799476498
240,9,1230248,1089476339,7,1197920,806884998,4,1124352,640234049,3,1126416,613691707
300,6,1197908,981150630,10,1222472,912166957,2,1152864,583094473,3,1116516,593895651
360,9,1194872,792216473,8,1252700,933723561,1,1115640,697692502,2,1129452,596850903
420,7,1195400,839435542,8,1232504,972140246,7,1137024,631620138,1,1125888,654568296
480,4,1154084,746271304,4,1205468,985762856,10,1216348,792794945,2,1113744,574093624
540,7,1150388,714031822,9,1193720,831586400,7,1233764,936617228,1,1116384,637760358
600,6,1179164,768880855,7,1226060,876349011,5,1179512,791419561,2,1109124,553904278
