timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1529120,488508856,5,1453656,511869893,5,1545232,615390952,5,1472524,493986300
60,5,1468004,490350753,5,1530480,499075993,5,1512164,595553634,5,1485592,469656856
120,5,1504436,471877433,5,1460024,464945963,5,1501076,555337503,5,1509580,566594726
180,5,1508608,490499079,5,1529192,516705876,5,1512032,569462781,5,1457704,511653324
240,5,1546624,485630494,5,1521800,486217825,5,1574204,610073887,5,1472488,496895278
300,5,1513228,477034455,5,1533812,552304816,5,1516916,568029388,5,1481068,454365303
360,5,1489784,487818417,5,1528928,515408247,5,1537772,562673325,5,1456780,481766854
420,5,1498184,521871425,5,1514460,545167543,5,1542524,537669697,5,1472488,491525334
480,5,1519568,468882743,5,1546800,559043007,5,1520216,569465832,5,1463908,492448974
540,5,1525640,483387421,5,1474728,506857106,5,1569980,600565132,5,1475392,473287218
600,5,1512176,464753726,5,1476180,494044532,5,1550312,586412877,5,1487008,488119389
