timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1342652,444361899,3,1489800,653157887,2,1428376,530922847,3,1391944,448337507
60,2,1352420,412635185,3,1496400,666332155,2,1421776,528451566,3,1406860,430858511
120,3,1362320,424752550,2,1510128,683862831,2,1405936,464275550,3,1420060,446536344
180,3,1404428,421231544,2,1480428,624753511,2,1419796,515427141,3,1424812,439327061
240,3,1417760,415097645,2,1445184,620364201,2,1432336,532941685,3,1415440,417194960
300,3,1414064,431285333,2,1449144,631900868,2,1430488,539941409,3,1436428,406794326
360,3,1416704,416672904,2,1463004,615105465,2,1450288,525643559,3,1443424,438736575
420,3,1426340,399947990,2,1481616,641257140,2,1418344,495562891,3,1414120,448622073
480,3,1401128,397818596,2,1482408,699716938,2,1440916,466221507,3,1431016,421819038
540,3,1394792,369646707,2,1479108,694919556,2,1449496,483318189,3,1421908,443109345
600,3,1457624,447470570,2,1446636,623149196,2,1436956,515817880,3,1438408,421727718
