timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1170696,33927268,5,1193464,47651089,5,1198736,49372965,5,1200176,47586385
60,5,1228776,73574869,5,1229236,54526835,5,1251536,71968043,5,1242680,62077638
120,5,1289760,73397512,5,1291012,71370960,5,1306844,70061212,5,1291916,72751675
180,5,1316160,68628642,5,1281640,64979778,5,1328096,76347399,5,1323068,67228682
240,5,1299792,71901754,5,1305136,91917466,5,1343804,92795339,5,1311320,72492439
300,5,1324608,98430604,5,1349224,99742482,5,1380368,117553426,5,1321088,73260523
360,5,1337940,97936459,5,1366648,95179472,5,1415348,127741012,5,1329536,86637988
420,5,1379652,106602686,5,1378660,104575457,5,1414688,121784411,5,1342604,118922781
480,5,1405788,130429287,5,1373644,118105722,5,1427888,136383265,5,1355936,105896025
540,5,1407900,131599882,5,1378924,123486423,5,1426436,145379694,5,1365572,132739018
600,5,1408164,138319911,5,1380508,139560474,5,1437260,146274874,5,1379036,150419909
