timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,2,1307668,47311007,3,1392476,85670626,2,1214752,56663669,3,1271396,54521979
60,2,1327336,77414824,3,1408580,101311724,2,1252372,79827819,3,1302020,62627058
120,3,1377892,148073745,2,1400792,108808350,2,1279696,108393431,3,1296212,75467223
180,1,1319812,128376082,2,1433396,137762949,2,1302004,123156470,5,1373696,170038805
240,2,1343968,145907707,2,1445144,163955454,3,1383976,222370137,3,1298588,132181659
300,3,1425544,238398706,2,1439336,175725875,2,1305304,171186379,3,1310072,122591294
360,1,1328920,176113339,3,1499396,264719698,2,1317712,195195045,4,1388348,199307723
420,2,1339876,194814714,2,1474184,302096801,2,1341076,205594205,4,1400492,136516483
480,2,1379344,207931734,2,1471940,262775599,2,1345168,242174937,4,1420820,151929736
540,2,1387000,225874208,2,1490816,305210700,2,1349920,252169334,4,1418708,172793627
600,2,1373272,215699467,2,1483424,349799720,2,1362856,280600570,4,1430060,194776939
