timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,10,1695120,1135345758,10,1658420,1112220976,10,1787680,1228928672,10,1655160,990299319
60,10,1733268,1150391576,10,1678220,1071447793,10,1770388,1194508683,10,1683276,1043199843
120,10,1719012,1115669636,10,1721648,1147665389,10,1802596,1148148897,10,1690272,1027748234
180,10,1726272,1114444675,10,1701452,1146819611,10,1767748,1095708087,10,1685916,1004254791
240,10,1737756,1143640737,10,1706600,1078871697,10,1767088,1136875551,10,1693308,1042289242
300,10,1757952,1108770908,10,1731416,1095148566,10,1812892,1183588722,10,1704660,1055957134
360,10,1784616,1166107842,10,1704752,1036549992,10,1817644,1151858865,10,1700964,996745558
420,10,1743168,1081910669,10,1750160,1094362456,10,1813288,1164598721,10,1707564,1044814559
480,10,1770360,1167788300,10,1724684,1110720097,10,1785436,1100043343,10,1710864,1037676662
540,10,1778676,1113546762,10,1696172,1108857007,10,1822528,1120341126,10,1739772,1051551418
600,10,1788444,1138405526,10,1782764,1105423584,10,1823320,1106302917,10,1726176,1075534694
