timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1084368,1100131828,5,1070024,1165118835,5,1074724,1299814569,5,1077600,1155911356
60,5,1087536,1109140114,5,1067516,1158823308,5,1072876,1281786687,5,1080240,1143297314
120,3,1060872,1069292176,3,1041380,1236803651,9,1121056,1342691199,5,1084464,1171636306
180,4,1077636,1232134220,4,1056428,1174566805,6,1084624,1143390182,6,1094232,1205954186
240,5,1091100,1279909811,6,1077416,1280376588,4,1061128,1205680531,5,1079996,1179161906
300,7,1109316,1202102257,3,1045208,1150569298,3,1048192,1264296177,7,1114184,1248870208
360,5,1089912,1156696804,5,1071212,1257727047,5,1071160,1295366317,5,1084748,1178179427
420,3,1066680,1148064904,8,1105732,1214362167,6,1087264,1267437901,3,1058744,1219174176
480,7,1114068,1124003300,3,1044748,1219029744,3,1054132,1246558533,7,1112336,1336507746
540,3,1071564,1213290694,5,1069696,1110485993,7,1095184,1246353049,5,1086564,1352581285
600,3,1066284,1218457857,7,1093060,1156466816,3,1064824,1328950361,7,1110588,1211882067
