timestamp,ppgcc-m02_pod_amount,ppgcc-m02_memory,ppgcc-m02_cpu,ppgcc-m03_pod_amount,ppgcc-m03_memory,ppgcc-m03_cpu,ppgcc-m04_pod_amount,ppgcc-m04_memory,ppgcc-m04_cpu,ppgcc-m05_pod_amount,ppgcc-m05_memory,ppgcc-m05_cpu
0,5,1025520,50722066,5,1020772,55915649,5,1021260,57110000,5,1028120,57212164
60,5,1030800,92676869,5,1024468,163817343,5,1027596,162114051,5,1033796,152703504
120,5,1034496,212971606,5,1028032,211299185,5,1031688,253527104,5,1035380,221339754
180,5,1036476,317285326,5,1031200,298290386,5,1033404,321875674,5,1038548,296278271
240,5,1037400,363669012,5,1034236,392001644,5,1036176,459659145,5,1041320,363344901
300,5,1040700,430455125,5,1036876,423728796,5,1038552,542472839,5,1043300,497044190
360,5,1041888,521342090,5,1037536,544586848,5,1041456,627154963,5,1044884,530748719
420,5,1044264,586340240,5,1040044,649609379,5,1043436,738582443,5,1044488,548493109
480,5,1045452,659450718,5,1040836,672930299,5,1045680,778139288,5,1046864,630558361
540,5,1047300,709972025,5,1043080,727501961,5,1048716,900862662,5,1048712,762920125
600,5,1047564,745428429,5,1042948,832753826,5,1047660,943383818,5,1049900,834396412
